Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 59,O=C(c1n[nH]c(c1O)C)NCC(C(=O)N1CCCC1)(C)C,C14H22N4O3,294.35,21,5,0.64,6,4,3,81.67,98.32,1.81,1.27,0.42,0.13,1.42,1.01,-2.25,1.67,0.00569,Soluble,-2.93,0.343,0.00116,Soluble,-2.66,0.6409999999999999,0.00218,Soluble,High,No,Yes,No,No,No,No,No,-7.19,0,0,0,0,0,0.55,0,0,0,2.59
Molecule 60,C[C@@H]1Cc2c(N1C(=O)C1CN(C1)C1CCOCC1)cccc2,C18H24N2O2,300.4,22,6,0.61,3,3,0,93.57,32.78,2.94,1.93,1.31,2.12,2.26,2.11,-2.92,0.359,0.0012,Soluble,-2.24,1.72,0.00572,Soluble,-3.21,0.184,0.000612,Soluble,High,Yes,No,No,No,No,Yes,No,-6.76,0,0,0,0,0,0.55,0,0,0,3.4
Molecule 61,C[C@H]1Cc2c(N1C(=O)C1CN(C1)C1CCOCC1)cccc2,C18H24N2O2,300.4,22,6,0.61,3,3,0,93.57,32.78,3.15,1.93,1.31,2.12,2.26,2.15,-2.92,0.359,0.0012,Soluble,-2.24,1.72,0.00572,Soluble,-3.21,0.184,0.000612,Soluble,High,Yes,No,No,No,No,Yes,No,-6.76,0,0,0,0,0,0.55,0,0,0,3.4
Molecule 62,COc1ccccc1[C@H](c1nccn1C)NC(=O)/C=C(/Cl)\C,C16H18ClN3O2,319.79,22,11,0.25,6,3,1,85.99,56.15,3.03,2.07,2.45,1.17,2.56,2.26,-3.1,0.254,0.000793,Soluble,-2.88,0.423,0.00132,Soluble,-4.56,0.00875,2.7399999999999995e-05,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-6.78,0,0,0,0,0,0.55,0,1,0,2.95
Molecule 63,COc1ccccc1[C@H](c1nccn1C)NC(=O)/C=C(\Cl)/C,C16H18ClN3O2,319.79,22,11,0.25,6,3,1,85.99,56.15,2.68,2.07,2.45,1.17,2.56,2.19,-3.1,0.254,0.000793,Soluble,-2.88,0.423,0.00132,Soluble,-4.56,0.00875,2.7399999999999995e-05,Moderately soluble,High,Yes,No,No,Yes,No,No,No,-6.78,0,0,0,0,0,0.55,0,1,0,2.95
Molecule 64,COc1ccccc1[C@@H](c1nccn1C)NC(=O)/C=C(/Cl)\C,C16H18ClN3O2,319.79,22,11,0.25,6,3,1,85.99,56.15,3.01,2.07,2.45,1.17,2.56,2.25,-3.1,0.254,0.000793,Soluble,-2.88,0.423,0.00132,Soluble,-4.56,0.00875,2.7399999999999995e-05,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-6.78,0,0,0,0,0,0.55,0,1,0,2.95
Molecule 65,COc1ccccc1[C@@H](c1nccn1C)NC(=O)/C=C(\Cl)/C,C16H18ClN3O2,319.79,22,11,0.25,6,3,1,85.99,56.15,2.72,2.07,2.45,1.17,2.56,2.2,-3.1,0.254,0.000793,Soluble,-2.88,0.423,0.00132,Soluble,-4.56,0.00875,2.7399999999999995e-05,Moderately soluble,High,Yes,No,No,Yes,No,No,No,-6.78,0,0,0,0,0,0.55,0,1,0,2.95
Molecule 66,CC[C@@](CNC(=O)C1(CCC1)N(C(=O)OC(C)(C)C)C1CC1)(O)C,C18H32N2O4,340.46,24,0,0.89,10,4,2,93.26,78.87,3.46,2.17,2.52,1.61,2.11,2.37,-2.66,0.748,0.0022,Soluble,-3.46,0.118,0.00034700000000000003,Soluble,-2.84,0.494,0.00145,Soluble,High,No,Yes,No,No,No,No,No,-6.84,0,0,0,0,0,0.55,0,0,1,3.6
Molecule 67,CC[C@](CNC(=O)C1(CCC1)N(C(=O)OC(C)(C)C)C1CC1)(O)C,C18H32N2O4,340.46,24,0,0.89,10,4,2,93.26,78.87,3.18,2.17,2.52,1.61,2.11,2.32,-2.66,0.748,0.0022,Soluble,-3.46,0.118,0.00034700000000000003,Soluble,-2.84,0.494,0.00145,Soluble,High,No,Yes,No,No,No,No,No,-6.84,0,0,0,0,0,0.55,0,0,1,3.6
Molecule 68,CC([C@@H](C(=O)NC[C@](C(F)(F)F)(c1ccccc1)O)NCC(F)(F)F)C,C16H20F6N2O2,386.33,26,6,0.56,10,9,3,81.9,61.36,2.34,3.4,5.14,2.48,3.66,3.4,-3.89,0.05,0.000129,Soluble,-4.37,0.0166,4.29e-05,Moderately soluble,-5.31,0.00189,4.9000000000000005e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,Yes,-6.24,0,0,0,0,0,0.55,0,0,2,3.1
Molecule 69,O=C(N1CCN(CC1)c1ncnc2c1cnn2C)CNC(=O)N1CCCC1,C17H24N8O2,372.42,27,9,0.59,6,5,1,109.97,99.49,2.82,-0.24,-1.33,0.64,-0.96,0.19,-1.85,5.28,0.0142,Very soluble,-1.39,15.1,0.0406,Very soluble,-2.25,2.08,0.00557,Soluble,High,No,Yes,No,No,No,No,No,-8.74,0,1,0,0,0,0.55,0,0,1,3.08
Molecule 70,CSc1ccccc1NC(=O)CCCN1CCN(CC1)C(C)C,C18H29N3OS,335.51,23,6,0.61,8,3,1,107.25,60.88,3.43,2.47,2.2,2.39,2.9,2.68,-3.14,0.242,0.000722,Soluble,-3.39,0.136,0.000405,Soluble,-4.68,0.00693,2.07e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-6.59,0,0,0,0,0,0.55,0,0,1,2.68
Molecule 71,CCN(C(=O)C=C)CC(=O)NCc1ccnc(c1)N1CCCC1,C17H24N4O2,316.4,23,6,0.47,9,3,1,93.12,65.54,2.57,1.39,0.8,0.88,1.87,1.5,-2.28,1.67,0.00529,Soluble,-2.37,1.35,0.00427,Soluble,-3.79,0.0519,0.000164,Soluble,High,No,Yes,No,No,No,No,No,-7.24,0,0,0,0,0,0.55,0,1,1,2.66
Molecule 72,CCN(C(=O)c1c([nH]cc1C)CC(=O)N)Cc1ccccc1,C17H21N3O2,299.37,22,11,0.29,7,2,2,85.63,79.19,1.92,1.24,1.86,1.17,2.87,1.81,-2.39,1.23,0.00412,Soluble,-2.5,0.945,0.00316,Soluble,-4.98,0.00315,1.05e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.25,0,0,0,0,0,0.55,0,0,0,2.56
Molecule 73,CC[C@H]([C@@H](C(=O)NCc1ccnc(c1)N1CCCC1)C)O,C16H25N3O2,291.39,21,6,0.62,7,3,2,86.85,65.46,2.52,1.69,1.17,1.21,2.21,1.76,-2.46,1.01,0.00346,Soluble,-2.68,0.609,0.00209,Soluble,-3.57,0.0784,0.000269,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.88,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 74,O=C(c1cc(C)c2c(n1)n(C)c(=O)n(c2=O)C)NCC(C(=O)N1CCCC1)(C)C,C20H27N5O4,401.46,29,10,0.55,6,5,1,113.84,106.3,3.13,0.9,-0.06,1.51,1.62,1.42,-2.76,0.705,0.00176,Soluble,-2.72,0.77,0.00192,Soluble,-3.83,0.0601,0.00015,Soluble,High,No,Yes,No,No,No,No,No,-8.11,0,0,0,0,0,0.55,0,0,1,3.14
Molecule 75,CC[C@H](NC(=O)c1cnn2c1[nH]cc2)CNC(=O)[C@H]1CC21CCCC2,C18H25N5O2,343.42,25,8,0.61,8,3,3,93.93,91.29,2.47,1.89,1.87,1.63,1.84,1.94,-2.87,0.465,0.00135,Soluble,-3.43,0.128,0.000372,Soluble,-4.2,0.0215,6.25e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.05,0,0,0,0,0,0.55,0,0,1,3.98
Molecule 76,CC[C@H](NC(=O)c1cnn2c1[nH]cc2)CNC(=O)[C@@H]1CC21CCCC2,C18H25N5O2,343.42,25,8,0.61,8,3,3,93.93,91.29,2.78,1.89,1.87,1.63,1.84,2.0,-2.87,0.465,0.00135,Soluble,-3.43,0.128,0.000372,Soluble,-4.2,0.0215,6.25e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-7.05,0,0,0,0,0,0.55,0,0,1,3.98
Molecule 77,CCCC1(CC1)C(=O)N[C@H](CNC(=O)c1ccn(c1CC)C)CC,C19H31N3O2,333.47,24,5,0.68,11,2,2,97.16,63.13,3.17,2.76,2.73,1.88,3.6,2.83,-3.07,0.281,0.000842,Soluble,-3.74,0.0605,0.000182,Soluble,-5.19,0.00213,6.4e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.37,0,0,1,0,0,0.55,0,0,1,3.31
Molecule 78,CC[C@@H](NC(=O)c1cnn2c1[nH]cc2)CNC(=O)[C@@H]1CC21CCCC2,C18H25N5O2,343.42,25,8,0.61,8,3,3,93.93,91.29,2.81,1.89,1.87,1.63,1.84,2.01,-2.87,0.465,0.00135,Soluble,-3.43,0.128,0.000372,Soluble,-4.2,0.0215,6.25e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-7.05,0,0,0,0,0,0.55,0,0,1,3.98
Molecule 79,CCCC1(CC1)C(=O)N[C@@H](CNC(=O)c1ccn(c1CC)C)CC,C19H31N3O2,333.47,24,5,0.68,11,2,2,97.16,63.13,3.56,2.76,2.73,1.88,3.6,2.91,-3.07,0.281,0.000842,Soluble,-3.74,0.0605,0.000182,Soluble,-5.19,0.00213,6.4e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.37,0,0,1,0,0,0.55,0,0,1,3.31
Molecule 80,CC[C@@H](NC(=O)c1cnn2c1[nH]cc2)CNC(=O)[C@H]1CC21CCCC2,C18H25N5O2,343.42,25,8,0.61,8,3,3,93.93,91.29,2.52,1.89,1.87,1.63,1.84,1.95,-2.87,0.465,0.00135,Soluble,-3.43,0.128,0.000372,Soluble,-4.2,0.0215,6.25e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.05,0,0,0,0,0,0.55,0,0,1,3.98
Molecule 81,CC[C@@H](NC(=O)c1ccc(nc1)F)CNC(=O)C1(F)CCCCC1,C17H23F2N3O2,339.38,24,6,0.59,8,5,2,86.24,71.09,2.58,2.81,3.36,1.88,3.44,2.81,-3.37,0.14400000000000002,0.000425,Soluble,-3.96,0.0372,0.00011,Soluble,-5.45,0.0012,3.52e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.38,0,0,0,0,0,0.55,0,1,1,3.23
Molecule 82,CC[C@@H](NC(=O)/C(=C/CC)/C)CNC(=O)[C@H]1CC[C@H](O1)C(=O)N,C16H27N3O4,325.4,23,0,0.69,10,4,3,86.43,110.52,1.97,0.83,0.39,-0.26,1.19,0.82,-1.72,6.19,0.019,Very soluble,-2.73,0.601,0.00185,Soluble,-2.35,1.45,0.00447,Soluble,High,No,Yes,No,No,No,No,No,-7.7,0,0,0,0,0,0.55,0,1,1,3.95
Molecule 83,NC[C@]12CC[C@@H]1CCCN2C(=O)Nc1cccc(c1)N1CCN(CC1)C(=O)C,C21H31N5O2,385.5,28,6,0.62,6,3,2,121.39,81.91,2.8,0.68,0.76,1.76,0.78,1.35,-2.42,1.46,0.00379,Soluble,-1.98,4.07,0.0105,Very soluble,-3.53,0.114,0.000296,Soluble,High,No,Yes,No,No,No,Yes,No,-8.17,0,0,0,0,0,0.55,0,0,1,3.99
Molecule 84,NC[C@@]12CC[C@H]1CCCN2C(=O)Nc1cccc(c1)N1CCN(CC1)C(=O)C,C21H31N5O2,385.5,28,6,0.62,6,3,2,121.39,81.91,3.24,0.68,0.76,1.76,0.78,1.44,-2.42,1.46,0.00379,Soluble,-1.98,4.07,0.0105,Very soluble,-3.53,0.114,0.000296,Soluble,High,No,Yes,No,No,No,Yes,No,-8.17,0,0,0,0,0,0.55,0,0,1,3.99
Molecule 85,NC[C@@]12CC[C@@H]1CCCN2C(=O)Nc1cccc(c1)N1CCN(CC1)C(=O)C,C21H31N5O2,385.5,28,6,0.62,6,3,2,121.39,81.91,3.17,0.68,0.76,1.76,0.78,1.43,-2.42,1.46,0.00379,Soluble,-1.98,4.07,0.0105,Very soluble,-3.53,0.114,0.000296,Soluble,High,No,Yes,No,No,No,Yes,No,-8.17,0,0,0,0,0,0.55,0,0,1,3.99
Molecule 86,COCC[C@@H]1CNCCN1C(=O)Nc1cnns1,C10H17N5O2S,271.34,18,5,0.7,6,5,2,75.95,107.62,2.06,-0.42,-0.57,-0.75,0.61,0.19,-1.07,23.2,0.0857,Very soluble,-1.38,11.4,0.0421,Very soluble,-2.13,2.03,0.00746,Soluble,High,No,Yes,No,No,No,No,No,-8.25,0,1,0,0,0,0.55,0,0,0,3.59
Molecule 87,COCC[C@H]1CNCCN1C(=O)Nc1cnns1,C10H17N5O2S,271.34,18,5,0.7,6,5,2,75.95,107.62,2.0,-0.42,-0.57,-0.75,0.61,0.17,-1.07,23.2,0.0857,Very soluble,-1.38,11.4,0.0421,Very soluble,-2.13,2.03,0.00746,Soluble,High,No,Yes,No,No,No,No,No,-8.25,0,1,0,0,0,0.55,0,0,0,3.59
Molecule 88,Nc1cnc(cn1)CN1CC[C@@]2(C1)CCCCN2,C13H21N5,247.34,18,6,0.69,2,4,2,79.2,67.07,2.2,-0.26,-0.13,0.13,1.06,0.6,-1.32,11.7,0.0474,Very soluble,-0.69,50.5,0.204,Very soluble,-3.3,0.124,0.000502,Soluble,High,No,Yes,No,No,No,No,No,-7.99,0,0,0,0,0,0.55,0,0,1,3.46
Molecule 89,Nc1cnc(cn1)CN1CC[C@]2(C1)CCCCN2,C13H21N5,247.34,18,6,0.69,2,4,2,79.2,67.07,2.14,-0.26,-0.13,0.13,1.06,0.59,-1.32,11.7,0.0474,Very soluble,-0.69,50.5,0.204,Very soluble,-3.3,0.124,0.000502,Soluble,High,No,Yes,No,No,No,No,No,-7.99,0,0,0,0,0,0.55,0,0,1,3.46
Molecule 90,N[C@@H]1C[C@H]2C[C@H](C1)N(C2)C(=O)Nc1cccc(c1)N1CCN(CC1)C(=O)C,C20H29N5O2,371.48,27,6,0.6,5,3,2,116.54,81.91,2.78,0.57,0.37,1.54,-0.01,1.05,-2.34,1.71,0.00461,Soluble,-1.86,5.09,0.0137,Very soluble,-2.69,0.765,0.00206,Soluble,High,No,Yes,No,No,No,Yes,No,-8.16,0,0,0,0,0,0.55,0,0,1,4.82
Molecule 91,N[C@H]1C[C@H]2C[C@H](C1)N(C2)C(=O)Nc1cccc(c1)N1CCN(CC1)C(=O)C,C20H29N5O2,371.48,27,6,0.6,5,3,2,116.54,81.91,2.78,0.57,0.37,1.54,-0.01,1.05,-2.34,1.71,0.00461,Soluble,-1.86,5.09,0.0137,Very soluble,-2.69,0.765,0.00206,Soluble,High,No,Yes,No,No,No,Yes,No,-8.16,0,0,0,0,0,0.55,0,0,1,4.82
Molecule 92,Clc1ccc(cc1)C(=O)Nc1cccc(c1)CN1C[C@H]([C@@H](C1)C1CC1)C(=O)O,C22H23ClN2O3,398.88,28,12,0.36,7,4,2,113.44,69.64,3.22,1.62,3.35,3.43,3.53,3.03,-3.19,0.258,0.000647,Soluble,-2.69,0.8059999999999999,0.00202,Soluble,-5.82,0.000609,1.53e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.58,0,0,0,0,0,0.55,0,0,1,3.24
Molecule 93,O=C(N[C@H]1CNCC1(C)C)Nc1ccc2c(c1)CCC(=O)N2CC(F)(F)F,C18H23F3N4O2,384.4,27,6,0.56,6,6,3,102.32,73.47,2.75,1.97,2.96,2.22,2.31,2.44,-3.23,0.225,0.000585,Soluble,-3.14,0.28,0.000727,Soluble,-5.42,0.00145,3.77e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.25,0,0,0,0,0,0.55,0,0,1,3.37
Molecule 94,O=C(N[C@@H]1CNCC1(C)C)Nc1ccc2c(c1)CCC(=O)N2CC(F)(F)F,C18H23F3N4O2,384.4,27,6,0.56,6,6,3,102.32,73.47,2.58,1.97,2.96,2.22,2.31,2.41,-3.23,0.225,0.000585,Soluble,-3.14,0.28,0.000727,Soluble,-5.42,0.00145,3.77e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.25,0,0,0,0,0,0.55,0,0,1,3.37
Molecule 95,COCC(=O)N1CCc2c1ccc(c2)NC(=O)N1CC[C@@H]2[C@]1(CN)CC2,C19H26N4O3,358.43,26,6,0.58,7,4,2,106.21,87.9,2.71,0.21,0.61,1.31,1.03,1.18,-1.9,4.48,0.0125,Very soluble,-1.62,8.7,0.0243,Very soluble,-3.52,0.108,0.000301,Soluble,High,No,Yes,No,No,No,No,No,-8.34,0,0,0,0,0,0.55,0,0,1,3.68
Molecule 96,CC[C@@H]([C@@H](C(=O)NCc1ccnc(c1)N1CCCC1)C)O,C16H25N3O2,291.39,21,6,0.62,7,3,2,86.85,65.46,2.66,1.69,1.17,1.21,2.21,1.79,-2.46,1.01,0.00346,Soluble,-2.68,0.609,0.00209,Soluble,-3.57,0.0784,0.000269,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.88,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 97,CC[C@@H]([C@H](C(=O)NCc1ccnc(c1)N1CCCC1)C)O,C16H25N3O2,291.39,21,6,0.62,7,3,2,86.85,65.46,3.2,1.69,1.17,1.21,2.21,1.9,-2.46,1.01,0.00346,Soluble,-2.68,0.609,0.00209,Soluble,-3.57,0.0784,0.000269,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.88,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 98,CC[C@H]([C@H](C(=O)NCc1ccnc(c1)N1CCCC1)C)O,C16H25N3O2,291.39,21,6,0.62,7,3,2,86.85,65.46,2.64,1.69,1.17,1.21,2.21,1.78,-2.46,1.01,0.00346,Soluble,-2.68,0.609,0.00209,Soluble,-3.57,0.0784,0.000269,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.88,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 99,CCOC(=O)C1(CCC1)CNC(=O)NC[C@@H](c1ccccc1OC)O,C18H26N2O5,350.41,25,6,0.56,11,5,3,92.24,96.89,2.61,1.26,1.44,1.21,2.19,1.74,-2.26,1.93,0.005520000000000001,Soluble,-2.89,0.448,0.00128,Soluble,-4.4,0.013999999999999999,3.98e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.54,0,0,1,0,0,0.55,0,0,2,3.24
Molecule 100,CCOC(=O)C1(CCC1)CNC(=O)NC[C@H](c1ccccc1OC)O,C18H26N2O5,350.41,25,6,0.56,11,5,3,92.24,96.89,2.76,1.26,1.44,1.21,2.19,1.77,-2.26,1.93,0.005520000000000001,Soluble,-2.89,0.448,0.00128,Soluble,-4.4,0.013999999999999999,3.98e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.54,0,0,1,0,0,0.55,0,0,2,3.24
Molecule 1,Nc1nc(N)c2c(n1)nc(c(n2)c1ccco1)N,C10H9N7O,243.22,18,15,0.0,1,5,3,66.04,142.76,1.3,-0.46,0.45,-1.24,-0.36,-0.06,-1.61,5.99,0.0246,Very soluble,-2.07,2.06,0.00848,Soluble,-3.24,0.139,0.00057,Soluble,Low,No,Yes,No,No,No,No,Yes,-8.11,0,0,1,1,0,0.55,0,0,1,2.84
Molecule 2,OCC(OCn1cnc2c1nc(N)[nH]c2=O)CO,C9H13N5O4,255.23,18,9,0.44,5,6,4,61.64,139.28,0.16,-1.66,-2.11,-1.89,-1.0,-1.3,-0.42,97.8,0.383,Very soluble,-0.75,45.0,0.17600000000000002,Very soluble,-0.75,45.7,0.179,Soluble,Low,No,No,No,No,No,No,No,-9.04,0,1,0,1,0,0.55,0,0,0,2.61
Molecule 3,N(Cc1ccncc1)Cc1ccncc1,C12H13N3,199.25,15,12,0.17,4,3,1,59.09,37.81,1.92,0.64,1.46,0.61,2.35,1.4,-1.81,3.11,0.0156,Very soluble,-1.01,19.5,0.0979,Very soluble,-5.04,0.00184,9.23e-06,Moderately soluble,High,Yes,No,Yes,No,No,No,Yes,-7.06,0,0,0,0,1,0.55,0,0,1,1.28
Molecule 4,Oc1ccc(c(c1)C(=O)O)O,C7H6O4,154.12,11,6,0.0,1,4,3,37.45,77.76,0.49,1.74,0.8,0.4,0.26,0.74,-2.23,0.909,0.0059,Soluble,-2.99,0.158,0.00102,Soluble,-0.6,38.3,0.248,Soluble,High,No,No,No,No,No,No,Yes,-6.0,0,3,0,0,1,0.56,0,1,1,1.1
Molecule 5,O[C@@H]([C@H]1OC(=O)[C@@H]([C@H]1O)O)/C=N/NC(=O)c1ccncc1,C12H13N3O6,295.25,21,6,0.33,5,8,4,67.61,141.34,0.5,-1.47,-2.19,-1.96,-0.83,-1.19,-0.63,69.9,0.237,Very soluble,-0.99,29.9,0.101,Very soluble,-0.48,97.5,0.33,Soluble,Low,No,No,No,No,No,No,No,-9.14,0,1,1,1,0,0.55,0,1,0,4.06
Molecule 6,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)(C)C,C12H16N4O2S2,312.41,20,11,0.33,4,4,2,80.7,134.59,1.56,1.85,3.12,0.83,1.63,1.8,-3.09,0.257,0.0008210000000000001,Soluble,-4.3,0.0158,5.04e-05,Moderately soluble,-4.25,0.0176,5.62e-05,Moderately soluble,Low,No,No,No,No,No,No,No,-6.89,0,0,0,1,0,0.55,0,1,0,3.44
Molecule 7,CC(c1nnc(s1)NS(=O)(=O)c1ccccc1)(C)C,C12H15N3O2S2,297.4,19,11,0.33,4,4,1,76.29,108.57,2.35,2.53,3.53,1.37,2.34,2.42,-3.44,0.107,0.000361,Soluble,-4.46,0.0104,3.5e-05,Moderately soluble,-4.62,0.0072,2.42e-05,Moderately soluble,High,No,No,Yes,Yes,Yes,No,No,-6.32,0,0,0,0,0,0.55,0,0,0,3.49
Molecule 8,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)C,C11H14N4O2S2,298.38,19,11,0.27,4,4,2,76.01,134.59,1.04,1.3,2.94,0.55,1.43,1.45,-2.67,0.633,0.00212,Soluble,-3.73,0.055999999999999994,0.000188,Soluble,-3.87,0.0403,0.000135,Soluble,High,No,No,No,No,No,No,No,-7.2,0,0,0,1,0,0.55,0,1,0,3.34
Molecule 9,COc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)CC(C)C,C13H17N3O3S2,327.42,21,11,0.38,6,5,1,82.9,117.8,2.08,2.46,3.44,1.1,2.54,2.32,-3.41,0.127,0.000388,Soluble,-4.58,0.00866,2.64e-05,Moderately soluble,-4.75,0.00588,1.7899999999999998e-05,Moderately soluble,High,No,No,Yes,Yes,Yes,No,No,-6.55,0,0,0,0,0,0.55,0,0,0,3.53
Molecule 10,NC(=N)NCCN1CCC(=CC1)C,C9H18N4,182.27,13,0,0.67,4,2,3,58.7,65.14,1.5,-0.3,-0.26,0.45,0.08,0.29,-0.52,55.4,0.304,Very soluble,-0.61,45.0,0.247,Very soluble,-1.34,8.37,0.0459,Soluble,High,No,No,No,No,No,No,No,-7.62,0,0,0,0,1,0.55,0,3,1,3.17
Molecule 11,CC(CC(=O)O[C@H]1C[C@@H]2C([C@@]1(C)CC2)(C)C)C,C15H26O2,238.37,17,0,0.93,4,2,0,70.76,26.3,3.37,5.56,3.79,3.55,3.65,3.98,-4.56,0.00662,2.78e-05,Moderately soluble,-5.87,0.000319,1.34e-06,Moderately soluble,-3.42,0.0904,0.000379,Soluble,High,Yes,No,No,No,Yes,No,No,-3.81,0,0,0,0,1,0.55,0,0,2,4.02
Molecule 12,OCC1(CCCCC1)CC(=O)O,C9H16O3,172.22,12,0,0.89,3,3,2,45.94,57.53,1.32,1.44,1.4,1.0,1.48,1.33,-1.62,4.16,0.0242,Very soluble,-2.25,0.96,0.00558,Soluble,-1.14,12.5,0.0726,Soluble,High,Yes,No,No,No,No,No,No,-6.33,0,0,0,0,1,0.56,0,0,1,1.98
Molecule 13,CCc1nncn1C1CCCCC1,C10H17N3,179.26,13,5,0.8,2,2,0,52.98,30.71,2.08,1.97,2.35,1.96,1.9,2.05,-2.35,0.81,0.004520000000000001,Soluble,-2.24,1.03,0.00575,Soluble,-2.26,0.976,0.00545,Soluble,High,Yes,Yes,No,No,No,No,No,-5.99,0,0,0,0,1,0.55,0,0,1,2.11
Molecule 14,OC(=O)c1cc(nc2c1cccc2)c1ccc(c(c1)C(=O)O)O,C17H11NO5,309.27,23,16,0.0,3,6,3,83.12,107.72,1.51,3.1,3.0,0.64,2.33,2.12,-4.03,0.028999999999999998,9.39e-05,Moderately soluble,-5.03,0.00289,9.33e-06,Moderately soluble,-4.38,0.013000000000000001,4.22e-05,Moderately soluble,High,No,No,No,No,No,No,No,-5.99,0,0,0,0,0,0.56,0,0,0,2.34
Molecule 15,c1ccc(cc1)N(Cc1ccccc1)CCN1CCCC1,C19H24N2,280.41,21,12,0.37,6,1,0,93.87,6.48,3.3,4.06,3.26,3.51,3.6,3.54,-4.16,0.0193,6.87e-05,Moderately soluble,-3.9,0.0353,0.000126,Soluble,-5.91,0.00034700000000000003,1.24e-06,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.13,0,0,0,0,0,0.55,0,0,1,1.88
Molecule 16,O[C@@H]1CC[C@]2([C@@]34[C@@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O,C17H21NO4,303.35,22,6,0.65,0,5,3,83.94,73.16,2.41,0.78,0.16,1.0,1.23,1.12,-2.41,1.17,0.00385,Soluble,-1.9,3.85,0.0127,Very soluble,-2.17,2.04,0.00673,Soluble,High,No,Yes,No,No,No,Yes,No,-7.6,0,0,0,0,0,0.55,0,0,0,4.69
Molecule 17,O=C1CC[C@H]2[C@@]34[C@@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,C17H19NO3,285.34,21,6,0.59,0,4,1,81.78,49.77,2.27,1.84,1.25,1.74,2.34,1.89,-2.98,0.299,0.00105,Soluble,-2.51,0.89,0.00312,Soluble,-3.23,0.168,0.000589,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.73,0,0,0,0,0,0.55,0,0,0,4.33
Molecule 18,NCCc1c(C)n(c2c1cc(O)cc2)Cc1ccc(cc1)OC,C19H22N2O2,310.39,23,15,0.26,5,3,2,93.65,60.41,2.73,2.93,3.21,2.16,3.46,2.9,-3.76,0.0536,0.000173,Soluble,-3.86,0.0428,0.000138,Soluble,-5.75,0.000546,1.76e-06,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.11,0,0,0,0,0,0.55,1,0,0,2.44
Molecule 19,Oc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@@]2([C@@H]1C[C@H](C2=O)O)C,C18H22O3,286.37,21,6,0.61,0,3,2,81.23,57.53,2.19,2.58,2.79,2.56,2.93,2.61,-3.45,0.101,0.000353,Soluble,-3.44,0.105,0.000366,Soluble,-3.63,0.0667,0.000233,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.22,0,0,0,0,0,0.55,0,0,0,3.48
